facial_landmark_consistency,blinking_pattern_freq,head_pose_variance,lighting_inconsistency_score,compression_artifact_level,temporal_coherence_error,audio_sync_offset,face_resolution_mismatch,color_distribution_anomaly,edge_sharpness_inconsistency,label
0.12838315689740368,0.0378143748907106,60.128993820378454,0.803303873499998,75.34756054464806,1.0501083564619087,178.8057588676149,0.4941257411412706,0.6242904007832697,0.5496696690036911,1
0.5042422429595377,8.474747141546029,131.88582910625047,0.2606885107368706,13.247065634192657,0.11409773692270662,51.88735431737035,0.6202788171008429,0.07268231558981486,0.46699145390181485,0
0.7247564316322379,10.0,72.81492940329655,0.4482873292345051,54.69155137931242,0.09568443521368751,406.4642026969685,0.5442000021136278,0.8367107205834616,0.9278422666061945,0
0.6319450186421158,4.434822965762993,12.30357605579255,0.09814715115553352,54.624760013085094,0.3147903197524804,19.43684850834465,0.7397963719360992,0.17454588350349654,0.25734198818953224,0
0.4912291401980419,10.0,141.0767716471393,0.011282255852673617,8.947312281038721,0.022552741541292633,329.4713969673714,0.70593661771162,0.07081470138576451,0.2698334532910943,0
0.8118528947223795,2.6026739028956083,51.43649842668708,0.4308324423495505,41.798408550691356,0.14775305903303404,136.27887440770024,0.5341898918086192,0.4002190955388112,0.4113462488815004,0
0.33949386065204185,10.0,77.89803832786727,0.28855854119395324,85.3284798567202,0.2023236890369319,435.7728403540632,0.6789030208597069,0.5769221385996435,0.24336971340637603,0
0.49214464853521817,5.516226872396344,123.37989897994227,0.4453292277309212,85.61536219946603,0.22413946974012938,242.49614228874978,0.8735596022726128,0.854916958559771,0.1291839178087495,0
0.25645329030558417,0.5071041422460826,59.842108286768166,0.9254936034934576,9.9237664919681,0.8352544540138709,302.4644881625537,0.4322712877881686,0.9742425255217365,0.8574148466508008,1
0.6560699842170359,6.858717591863257,10.185418106408813,0.40508054497985124,9.072088274783086,0.1419382893722633,258.8194678447173,0.41276307274879365,0.43949251256986366,0.5582765244039158,0
0.5496231729751094,1.2838828386025396,67.30578846230645,0.6494638236924549,26.26954770019353,0.8492127049636193,266.2626298301134,0.7642456208523801,0.06044692298527021,0.8613627189565668,1
0.1397716475108518,1.4243645098096143,170.0007448849746,1.0282561538696608,87.47660625539935,0.8145622597511439,375.7992672656858,0.582553837041994,0.7491155790258707,0.8311347654036959,1
0.7142344384136117,5.072899649262865,115.51219151374048,0.456520733444928,12.890258507349895,0.21904644026149886,57.26643416317412,0.07100678022258855,0.5651732562239374,0.2820423547896711,0
0.4146901982034297,4.015129489163317,120.86624676009724,0.822232175508432,71.99968026274462,0.8073725305178772,582.6500630985931,0.8921120156910813,0.44789134484446314,0.547737444324274,1
0.03251528890399841,2.695806383376272,113.81078765477517,0.5726499314640223,10.116561961310321,0.5191717742527665,308.63281599629875,0.030783102237640136,0.30926887879218967,0.08321770274007045,1
0.8075448519014383,5.113076991560036,35.81858501269862,0.13439880751509908,62.31378537478254,0.033859501433851594,174.11531985368433,0.7483963562097431,0.5023985278435357,0.9152518840307584,0
0.11936688658110406,3.0516689165545916,75.30009553841042,0.4386087609656786,35.60672991191448,0.38147489409227464,420.8231713189698,0.7587941427043129,0.33867960445703094,0.4042627150651531,1
0.2650515929852795,9.161506742231936,135.1691637053973,0.12342851379786646,78.8913962965867,0.08983295306156043,181.94970324766624,0.9531110852819304,0.7570118677473603,0.39367618388902137,0
1.0,4.7262400073353374,18.247121559568647,0.1532077246755182,23.36904488253636,0.2000791742091141,416.63715251437884,0.054134408402320755,0.5438936964926411,0.3027553706179532,0
1.0,6.135491015253515,50.01349969614821,0.27756689337659424,63.920182938995985,0.3361771002184081,227.13536218021264,0.596856860784491,0.876847774154112,0.4606637447107038,0
1.0,3.2188609333694753,49.73743952385365,0.2939958147319164,23.568253457588494,0.2805173368353537,359.77920663271743,0.42784057062705294,0.5435439146494421,0.25175938654544805,0
0.5046137691733708,3.811493495346803,77.76340696701108,0.21324987362093056,71.36602831121537,0.31561624168081887,53.72660822094327,0.330632954859542,0.23826241333993003,0.37485227279680455,0
0.2976721140063839,8.811178539649827,176.4663733695933,0.3077103899104177,87.36780345607488,0.14039024957043655,423.0595927775559,0.09031856029907304,0.8510918822321445,0.7999470485848819,0
0.884233026512157,3.8143834769562694,12.15045840308795,0.04078746280568296,12.680179912676003,0.16186149665942007,367.85899338905494,0.5626541196713092,0.5572190449300439,0.8342555035851719,0
0.3081067456177209,2.6258169183353006,93.3661789885071,0.32988068048656066,86.65956885955035,0.5668845643586431,243.8932088161818,0.47904072567461364,0.20684103814356125,0.30418247762851613,1
0.32203823484477884,9.090462617224327,32.28564276219788,0.08591473017882922,59.35752544142979,0.07674927376180062,72.64300487289333,0.10455445815102427,0.6235078099562221,0.4690144305527879,0
0.34662383707788913,0.5343846154737192,174.72177817375393,0.7444348317671668,12.711049086702397,0.18566349671447724,257.5436731933388,0.6124895070970834,0.35771676494242755,0.8738197762800523,1
0.2343885211152184,7.673122196289036,20.394630850943557,0.10699733934915678,42.7541855359712,0.23636643713089073,488.03529301595216,0.7379531202529385,0.8444056122920658,0.052673331829697134,0
1.0,4.565627837013638,72.64818042508642,0.14164220174628867,16.08602934850979,0.3956866733682345,128.4157872835293,0.7672783010536482,0.4532997386465428,0.8891449619957854,0
0.45877998160001693,10.0,132.8192972702291,0.20015641808649703,70.03478888665695,0.06673188198010514,228.06360447331664,0.9053731882624274,0.7264413581074167,0.2191843456523317,0
0.46376559904778736,2.4177282335996235,126.81979704494015,1.0671482322291148,75.88681344179497,0.26043040822890573,110.17378132699051,0.4094707418887772,0.09553620763623716,0.6785392442143758,1
0.21819775326258767,4.029962748875791,76.0911546409078,0.3008539571831035,10.579652027279895,0.9019262759213316,262.7187338081003,0.953072768622137,0.3960243463023462,0.5825516963846002,1
0.36404761482446757,2.7511327107813086,62.37435023148928,1.0135945357259923,50.613985269464436,0.529762554199073,359.1283610050764,0.8654294050826861,0.9832414364723987,0.5529407481892521,1
0.38269719554029574,0.21706266427409582,71.5702281395167,0.8915686313456391,81.46250560259172,0.9403271397398305,587.3920676281723,0.29650157102393904,0.8084602894771483,0.8593602247528214,1
0.12939811886786892,3.1657568779701117,47.56972736855507,1.1417264228566777,93.61630415509966,0.8784986648751565,376.33560921909617,0.15928303734945848,0.15994080236692865,0.10157214364466127,1
0.6787092394351909,4.757016711033285,36.959928967223966,1.2753447021722184,51.351786674177,1.2327419933301855,466.0410268723546,0.4353893961280134,0.2777640494772551,0.34702802532563604,1
0.9751328233611145,8.016118201463312,86.94714556060019,0.010068924474644914,95.02792236114071,0.1635708943026688,273.5638212844503,0.4018987079559666,0.3298158088563611,0.5382527463447656,0
1.0,10.0,48.33607609216932,0.07689185275660809,53.56889704560298,0.26478793578025367,20.39250671775905,0.5757193053312043,0.6503655604954457,0.8112888539460398,0
0.6263791452993541,4.421032316742039,51.74309968150502,1.124629638702209,39.419049459990795,0.5785599783326684,294.30353092849805,0.583386232327748,0.7569947594896556,0.2164430834116715,1
0.4185299851677596,1.1403988597446624,118.21609142542027,0.8170359941937291,84.82031285528954,0.8455171114329113,346.14109492066996,0.7499869843799752,0.7495266088079098,0.8029298413742763,1
0.6453119645161818,1.0602241995411332,174.33671970598058,0.8192531106642075,49.2982710458089,0.6091428756194407,581.3713025671038,0.5098899482056102,0.5098740563064028,0.39963848249393574,1
0.06194475143634364,3.0549049442549587,108.65469610068752,0.9146359825304905,47.190251056452304,0.3032242192066658,552.6414100609466,0.10482264094076554,0.8108205378381512,0.1889138564336954,1
0.13718800369340162,2.0551423490335234,13.85630407169393,0.9388826468267197,49.03124894098283,0.698372251408041,176.94447058765437,0.8582913355531061,0.43707808275747506,0.7589864404434826,1
0.24522728891053808,10.0,13.605050493732056,0.4658702016582541,84.67850018697453,0.21143368057497694,110.05491500958175,0.30976458318518707,0.1238805652955619,0.09089890147454782,0
0.5253303307632644,10.0,171.2561797522019,0.4984747087058348,83.19415416880521,0.32424153930406446,100.58648355695038,0.971297460306592,0.5644418416538133,0.5147673740754429,0
0.5886772896894821,5.534213793027181,53.51234225532005,0.3600787304654701,40.35199924402112,0.2942082823174325,461.24944815125156,0.11786010867977015,0.9523013846011067,0.06387578386188841,0
0.4713490317738959,4.36870558974482,16.572057494845577,0.1436106046025754,33.3299859870525,0.26551664957657767,426.3330765508603,0.9582511722325032,0.7929936513925113,0.35641785515778757,0
1.0,9.805255152438619,107.82802568706867,0.4398762011471718,49.19280240391293,0.045354838221029016,387.4417161264744,0.09101180688251698,0.5787006476922424,0.6010767990063927,0
0.5567533266935893,4.7480603554813605,112.2567800922479,0.024610457270380803,57.277250973710906,0.28824651626548603,196.3675571121138,0.23103613794705946,0.6468056603490969,0.5561155414872131,0
0.4809345096873808,10.0,116.73086762136387,0.1155404264372481,23.833721062799697,0.20012206254180592,252.19035214938341,0.04657994208654159,0.9305620270355727,0.4046554179046665,0
0.7426960831582485,6.237382536487628,48.13236501435743,0.44869285873185744,79.39550847155907,0.35763981444246373,232.1658723975764,0.7051131466389949,0.4283427944349605,0.4290479939721157,0
0.09864695748233385,3.337749496457352,2.719923158605506,0.6167011751182709,48.648276573242285,1.1329773095153544,266.8576164006726,0.8502987365717918,0.33139413894263736,0.22676955335076654,1
0.5615378865278278,0.4776765691733409,173.70276650180494,0.5197453722348151,33.40455484199596,0.3434417249653614,391.7008435125161,0.4340710818159804,0.977241565000449,0.4558825884241029,1
0.27455064367977083,8.238593246765731,45.160748224398446,0.06906264657012362,10.68209929639906,0.3282566241417915,15.248273926377232,0.9285220750424297,0.8634431335103334,0.9532548557208342,0
1.0,6.517676787372292,121.68473184945854,0.42955587882345825,23.884516040360694,0.015078956169068248,65.90518674872958,0.5902990717555996,0.3230435846186024,0.8504529177837904,0
0.9722447692966574,7.866084631754741,127.19337657816773,0.25002912959554335,94.92811717559837,0.14686785027800905,443.2947980844732,0.6300071354465232,0.4637805973609228,0.1452328690763438,0
0.13910097707392066,0.8400710387243171,109.80133507430743,0.9901851743460016,30.50996868195266,0.8290786632510518,458.14875824516685,0.8454192017007699,0.41507812900779906,0.02978078732092093,1
0.003865481986521679,3.6843687247209105,56.32333095845668,0.512194816615872,16.885928936703532,0.25719638888833485,320.35429520592885,0.2968002050518389,0.14909567867143392,0.9335243127166306,1
1.0,10.0,48.79732567753184,0.37902021050560825,46.06727916549932,0.29852552502763074,258.57518114193863,0.3542657213276258,0.9578193238132591,0.5267497498807476,0
0.49480014069333195,1.0836990004538782,107.58029088648657,1.1043903389478853,30.70877433602487,0.2630585422205592,249.98107158459905,0.9059519191946444,0.4043124312197588,0.5378378231493077,1
0.9290071680409873,2.9571455552016173,155.89721405010448,0.15629901245415007,3.5159250271194153,0.06743961937361474,370.3899335803362,0.9009634960387638,0.875329082637908,0.7807179957065223,0
0.9712703466859458,2.236385860463364,170.4120712062112,0.20534131650514142,32.314521727941724,0.2323187319413903,392.0935896160398,0.9764827762008709,0.18935622768066507,0.31468897387132655,0
0.27404465173409037,8.41971500443266,19.063044792676372,0.10484513871510043,54.41086239394686,0.28575502481491694,381.64259510157956,0.9018383164416711,0.5478708106372198,0.48190756883600216,0
0.5584657285442727,8.070940360887807,27.869150267589575,0.48828051166145214,55.17123720199669,0.3666572410775665,361.3058624172248,0.1273720360333609,0.02396138512426982,0.9686629131467376,0
0.3158690595251297,7.4669741271407,170.05252658095435,0.3228012885292058,35.65589211768887,0.28219866077384953,102.25216934639792,0.8237242861369873,0.7642204838423086,0.6721486869324071,0
0.6041723981129155,1.1597354805798772,132.57634110026265,1.2233756951780155,44.73027562526006,0.807151912673649,285.19772450566427,0.40983847810959406,0.5809138982462784,0.15374503199578593,1
0.8232981268275579,5.9090599590551465,158.93888846935914,0.15169277181456658,96.55179182347663,0.15773645854026574,234.92271749183746,0.9908013559459379,0.6255895834697527,0.1332267479843533,0
0.5308980248526491,7.944763351861731,36.473874144361766,0.39094545649844487,37.73484772303116,0.0005137702107205655,165.39649571382782,0.47228096432880107,0.05172088255465346,0.2042647583330054,0
0.26355835028602365,6.967668588591694,105.76545679969233,0.382929321942371,25.822681325998296,0.04806370349424878,377.47010007916447,0.5538360825022206,0.2110383302086154,0.7667116744207175,0
0.5109823217156622,10.0,126.20512699514525,0.34582782593327077,24.34670440667601,0.21382181790241567,164.67676212497733,0.5297749152567985,0.07433087235358016,0.29537700384061605,0
0.2276283254187229,0.6821987627836656,122.42013938045508,1.197228249751154,45.776461270413414,0.9559626226356347,142.17950795880992,0.3217370298582778,0.28891431580381177,0.021388846675079787,1
0.929606178338064,8.951445540475937,73.46730435600566,0.19677766805315777,75.9520148716944,0.166979313558585,199.52022602415204,0.07502208889291817,0.627439007682151,0.9441743635056619,0
0.8375574713552132,6.043187681042921,2.771080504435526,0.06535866179487865,20.59881841884732,0.2922716046113561,489.9572163911902,0.8956512304019185,0.5661859843173752,0.16971341639491067,0
0.6210489198034286,2.1409980746280737,104.92669022476736,0.9299893125017098,70.92961271407681,0.7920435597623787,208.78746748136032,0.8026758125262868,0.6121498216133903,0.009558186148068581,1
0.6722149251619494,9.175977656581763,45.55827705232958,0.3646549002386031,2.1149823349416286,0.029670478237724885,306.0793294716145,0.13952678055966927,0.5492512713778943,0.23713160238332298,0
0.3195942459383017,8.924361513243696,81.04576430572025,0.28753028672940734,41.8932977983946,0.07680650038717954,216.48652491985314,0.7767682713500729,0.27302879567585936,0.2350287871181337,0
0.913244787222995,10.0,172.36458271508712,0.10340894656669813,77.58650652027869,0.33599928929757716,35.512283824663314,0.62584666605061,0.24450749734442523,0.42200525084572305,0
0.9607850486168974,3.2839428945412523,71.82635717563825,0.2522279708346777,33.873295577443145,0.2899650986497758,243.93830299902973,0.4091437879176223,0.13705968353658127,0.9203898315000368,0
0.39289403829864733,0.5205482469208317,151.1642891995968,0.516988925729144,56.37371014453995,1.0936792372530242,409.5364978621685,0.2540211490955627,0.8490708749034921,0.8791849177790979,1
0.9709671799545609,9.24338817128741,33.9373090348652,0.21373326408334453,20.49792328259108,0.04702289964837463,256.6099879139094,0.8597287835022325,0.6164793585412445,0.4568945549824279,0
0.6937955963643907,7.783869170064091,121.0428896445052,0.32260928792233196,74.19953911261723,0.39608901384602957,436.05303187329054,0.700188259294053,0.18651101250405977,0.4108999049918065,0
0.3659129805673958,1.3708033327990292,175.86125179900984,1.1422836864282968,5.227910326875962,0.4270290280410541,220.12177008988917,0.5477399094691369,0.17720937982123952,0.5550090864748513,1
0.6275410183585497,2.794193689889866,18.340758157128622,0.11611234545067156,85.25426448755003,0.0047119505146568045,43.124585651982464,0.6095685338984641,0.8730356015261367,0.24345401197176575,0
0.2254191267440952,2.8565824959643056,1.4975896008945622,0.20266268032347667,19.819638642166815,0.3989691756214217,468.28280582900305,0.09106618208218098,0.7427308637633193,0.05218499196636284,0
0.07552399889531311,4.470954373320591,78.04490267387058,0.5819051069011527,87.43980317083307,0.3964473061214641,319.0873051909912,0.4739197609111919,0.6593990799053714,0.9392241361712067,1
0.23142918568673426,3.918673247187429,16.672586949246096,0.09931580693093456,35.25292413005173,0.26720778100502396,288.2027757268167,0.193700292785702,0.4068641075392998,0.18669898487717274,0
0.44548728788464625,1.6168578105776037,134.70918294172165,1.168452830768671,72.26835744744866,0.45157119181753713,480.17732329495425,0.20838367900882537,0.26197556427851754,0.1984007292457164,1
0.5143559810763267,4.26656402226988,164.6187594927406,0.4546263472184962,31.922529778618845,0.2320914128796567,162.1568319377903,0.6613039622868667,0.9794507631128238,0.4724603288539476,0
0.3559994838152919,1.7749815291596867,78.12377508757659,0.6353858096132504,90.59116712346476,1.0110525086978193,473.2223049588972,0.9112561518342881,0.7972395750228002,0.4916133448403307,1
1.0,2.6942384274609337,46.56809558797937,0.37563946218688343,12.663712551837436,0.12807246697137545,67.70942490891402,0.40375661047834654,0.3017792231362765,0.018434209700741944,0
0.44929222914887496,7.190597909082704,78.19259742118976,0.44849764468220554,17.85197892725987,0.2681015904177437,145.64687360275263,0.20774927301219037,0.8475647962784947,0.1479547387739707,0
0.2872680461249408,0.3380628179610745,130.2206072130002,1.1531051673681905,49.303012515880226,0.3797728630638848,213.11841340173066,0.6487469372366542,0.7589319486146815,0.37815481856074173,1
0.9555511385430486,10.0,1.6297490844667761,0.09140669426961295,8.193843903814614,0.2499181594874901,405.6152792006789,0.8711870463503177,0.29708054987799837,0.6837306935105391,0
0.1601587158441357,1.1685604095521651,106.10171810724549,1.1898676617299306,19.598018470176193,0.43838360515554664,168.65626282546924,0.7483188011224908,0.4265528542416397,0.22841845683193585,1
0.05388593688015509,2.700059573022553,110.39250327972823,0.6213507279949363,94.37663822120143,0.31786536844064306,458.98614876691863,0.8687572305365872,0.18595344539102665,0.42301444624176265,1
0.2028260170396376,4.400395437807291,114.78388444126838,0.6020587522205519,97.64896611478872,0.44927865231726166,596.6576061176925,0.5365546710107993,0.11105244437810935,0.5573450647164668,1
0.11285490107780309,3.2543868452359708,43.563974396557896,0.30332159252428637,37.62593293304219,0.416362088706558,348.8125951192024,0.7518762443691909,0.7227620328396968,0.888592494623292,1
1.0,7.329577865513353,128.5294902080628,0.2430868270524415,92.32860210139357,0.36076644313515316,270.0145961303438,0.14006455935893647,0.2675118573538666,0.3260705023271233,0
0.5656842656950918,1.621668765576878,16.450467539719753,0.41137916777343964,54.48246756734317,0.6839602942873928,284.2519475304873,0.3482746153631915,0.8200593657462536,0.13355826586348352,1
0.8334037565104235,5.330019130581979,35.86866056402415,0.124269910463713,26.974246587376705,0.09811172198974694,162.94507169682137,0.38954916448152244,0.9956087115144261,0.4892722258976082,0
1.0,8.6948695519819,157.94460839780675,0.1584713108836407,70.23987210805987,0.17936313640637316,237.82751546245856,0.5112957462460346,0.07661981392964867,0.7467216016840621,0
0.5625704538293801,4.970696806105837,132.97016713078193,1.1088792249871764,65.89018065748571,0.5914207588720192,410.20119097041453,0.9290763602568237,0.47303512508370027,0.10985975705273343,1
0.1305990412202251,3.309195949246893,2.474199722042145,1.1308627537889278,98.91253191087334,0.9239554808423328,611.0223489581871,0.8742965602221743,0.8020625593108031,0.4246834916969604,1
1.0,7.577834173700249,44.70772686656404,0.15123315873073484,26.50472874092833,0.3884879647541978,468.8822796591121,0.13452549228918453,0.7889508965412335,0.017785141262483428,0
0.3775395693409555,3.6532525511962306,38.59316693876962,1.2368605001073345,67.20595026617355,0.5462469314469691,488.2303613355985,0.1727896518824632,0.7599971583309685,0.033559181647251135,1
1.0,6.652056122837181,48.74513904665506,0.42861546868489553,5.202375502944689,0.34441335998889616,444.56526785242914,0.35764054958891134,0.34899493530191095,0.4829533632166656,0
0.6272639099464452,0.3007117130039261,44.560758650379555,1.0296612551067912,11.36460386967194,0.7124190104471153,310.4176802682621,0.2907438658906739,0.4538532556850523,0.29819729815092944,1
0.5180034749718638,7.6229681587790985,11.254733233712233,0.07334755700759077,0.3918374951093262,0.0628942660376934,328.7221635887324,0.6147709531562623,0.5949683573414702,0.8451072990054121,0
0.31005192452767677,10.0,82.60929298742766,0.3451614234503645,99.94606810596731,0.2762490968325366,447.53336146810705,0.9027760477645449,0.9739405835732572,0.6021543061264543,0
0.15955461377935917,0.8765147117882982,131.89202546150972,1.189278064305745,80.22736971474778,0.6525995068968516,259.53777918260573,0.9622915416725868,0.3275472709384929,0.45393296174299036,1
0.6271077886262564,8.900048908206657,109.21171044913855,0.34127023938357853,78.67230147335408,0.26024260930084137,480.8812391727344,0.6536029525352265,0.9231438877168577,0.40793537105429634,0
1.0,4.009336886590565,121.11690034765437,0.16580842455391698,50.97260752881797,0.355874965028666,207.8930310345915,0.8381592014010867,0.2693569181804941,0.49724548018956327,0
0.6025114082794404,2.6791384223654062,14.606852136523047,0.8873701437898789,30.006708290543994,0.5692724634372767,370.98171017316145,0.5252022002307971,0.9890744654737046,0.04043883121266134,1
0.004866491371833492,0.4833822482335981,171.2683278318217,0.8949781881472108,15.126428446267592,1.1877805978434397,480.47376999629444,0.20832694686003972,0.6702636868275917,0.8927933564206599,1
0.35752311180429597,2.2518546812909257,150.92853009174448,0.8685102947916066,28.467473884646367,0.8716206661893545,608.9269940395363,0.5246884120934774,0.46351148035855094,0.9983031557339583,1
0.29218770220414525,3.7808166444762303,144.9162573292193,0.40159155809445346,37.597122192913915,0.6411695311204625,229.8831453781641,0.5550826014376511,0.6133904280636049,0.18148712485869867,1
0.15547546732951117,1.7378576211949104,148.13708490751816,0.6765006258153674,75.6310096980294,0.8589525658729456,512.0652373774343,0.7424575642135566,0.2725311690402068,0.12038296477461974,1
0.3198653673336828,8.64911724487218,167.88789146389703,0.40119801527681626,53.96617889031524,0.13023245300760458,260.4077930720411,0.2198829897073491,0.2741738575114666,0.14357746344859523,0
0.5376151714036279,9.954499607897292,97.96571390046559,0.4307090230477587,7.748362655548268,0.3934389198955097,134.27857031032053,0.3683103820867317,0.11355454384349384,0.6610270582343671,0
0.6600367927387634,4.635889097397263,36.05076321617266,0.5229264699186591,1.802900895891224,0.8149755773359459,480.6892093151224,0.3640274692145663,0.11405029770539876,0.6614408384507747,1
0.5232029320207552,4.346420818554535,111.0210494134574,0.4761933761993623,10.233217953406315,0.01753874099865196,276.1111400869233,0.9594395957411649,0.34767174146891133,0.8479241622784109,0
0.7187906217433662,5.993159158093081,133.71866886022903,0.16441130892430467,41.049871369737936,0.1306487622992035,330.4869103248379,0.44394496032671893,0.7628554778963716,0.7518263884262533,0
0.9030189588951778,3.524160133304174,132.82513080372456,0.33115686936536,93.31929170490183,0.249325773503623,161.4505342889505,0.7550939672981465,0.6079711675981625,0.44968967336933974,0
0.5636296023792939,10.0,93.86082435003841,0.3759125729783406,63.74024812092216,0.02253331111969592,240.6369759138025,0.750811381374439,0.10258456033102081,0.6128553615653188,0
1.0,10.0,12.32256948004405,0.4059731173189417,80.18258998755151,0.009553676527657108,308.67712549403353,0.2655441848032414,0.852236524975911,0.6882846703680079,0
0.6737131064594778,2.699785651402798,66.800328917423,1.148675410066944,46.637459450454855,0.7258885713808145,267.91262228239873,0.5718696893717321,0.6013676269900664,0.5127364702852252,1
0.1762476070777549,4.210166471882106,165.7379895234043,0.6852145104973615,36.16660831950428,0.49856764408998927,185.99962892196447,0.8943028933186481,0.9608555767847797,0.47565098445163667,1
0.6972485058923854,7.209579772720422,105.20080375633668,0.42925322727577725,10.840037271662272,0.17531944321326637,480.82024615765204,0.47519771945694944,0.6701854674112075,0.6450974456426533,0
0.5008783098167697,8.235856880027598,96.89974978602842,0.06584345171810352,87.5933022186205,0.10507732395200207,255.73377002130871,0.9451175073425461,0.175174863704181,0.5574745489756537,0
0.1993883460642273,0.4456221605800831,48.39363258879483,0.9128673572503646,78.31600290279029,0.33009350489604483,505.79655342397666,0.2144582293241616,0.47378336230782225,0.6439423053359103,1
0.025820863148172956,3.7763521024840396,66.3208055849842,0.9470872097383067,16.811809759772512,0.8704088515896827,258.66355975930315,0.07415910577403073,0.6484975975472042,0.6128547739633639,1
0.42669503378592777,0.6385674181761741,161.16229604757046,0.9519079262231335,51.22605638762605,0.6490992444238588,252.78772133969537,0.8914538731447493,0.028264701049977692,0.7191965605136547,1
0.351875316260203,4.130338151262642,119.96334855483043,0.6278344107674367,48.73748079212449,0.387364055373745,280.96194837375367,0.8476811979622166,0.014910264154807895,0.6428035087828761,1
0.25147875124998936,9.820280876703858,141.7296648154199,0.4365215735076017,62.50915526865286,0.12783577050399933,204.59832189282488,0.9925898759338447,0.1294030005985679,0.5197424864372673,0
0.195052524965628,3.5437234887148823,81.78217615217793,0.4867261389605046,94.61868939912613,0.7202292996298424,348.0292187130624,0.6793934881124261,0.25166443504547076,0.6817968112843865,1
0.6357861201766576,0.18080190262381057,113.44449950210843,0.3628843850414086,57.97714417624796,0.2197339566420916,389.6477087307689,0.9366879266671495,0.42954912352067554,0.44948196518542805,1
0.43956189066697243,5.031283559453286,44.70904957377736,0.3587324953059561,54.02172667786186,0.05898120370647182,248.57690794143582,0.8269490250841108,0.4874404737597884,0.24167122597260104,0
0.10142641046385616,1.3155628495542144,126.98294945102752,0.7737739756846382,5.032293293466394,0.3276434181583283,212.2173460309659,0.8444263331200869,0.13802760893789678,0.0014182201339154599,1
0.34261693219429407,1.8006820373575954,76.96824006660071,1.0722589978281576,6.290747601802393,0.9792503347110278,329.9926455381062,0.5691415704542683,0.6733915791158308,0.5599641471458432,1
0.6899553178774205,0.4382137338191927,79.6581926666542,0.6136337249257098,18.734679132678888,1.0144698606787035,210.53982061420476,0.38236459791671085,0.5961380616965348,0.590655226608641,1
0.1694386900580503,4.684789115155314,116.8780184238387,0.4651636826745926,3.247077169174828,0.9608670874381791,119.02230694813221,0.9345580725432818,0.2944640988411602,0.9720489647757143,1
0.470494883184115,2.7690112035618815,168.5305118644068,1.1475436629352789,74.33528955700123,0.9745936482799553,573.7056160289695,0.43211717561589447,0.013659883435292008,0.36147833409427554,1
0.9616196153287175,5.055243106580235,11.521142389551766,0.27445481582003584,72.3330303993963,0.26775416946794767,302.4750065738521,0.5388193672496691,0.07764791535329074,0.39413324282831175,0
